title,price,original_price,discount,link,image_url,category,crawled_at
"국내산 애호박, 1개입, 1개",990,2400,58,https://www.coupang.com/vp/products/4697181411?itemId=5911958981&vendorItemId=73210037770&sourceType=CAMPAIGN&campaignId=82&categoryId=0,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/438319943630087-5f42d558-1a49-4634-8dcc-cfe7ba66a482.jpg,골드박스,2025-04-27 08:13:56
"흙대파, 1kg, 1개",1600,3720,56,https://www.coupang.com/vp/products/6528172171?itemId=5911958170&vendorItemId=73210037048&sourceType=CAMPAIGN&campaignId=82&categoryId=0,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/4063320789843989-2f070b18-3886-4b8c-871b-2403227cfec9.jpg,골드박스,2025-04-27 08:13:56
"국내산 GAP 애호박, 1개입, 1개",990,2490,60,https://www.coupang.com/vp/products/4876518010?itemId=6344321435&vendorItemId=73639651773&sourceType=CAMPAIGN&campaignId=82&categoryId=0,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/84673087358025-4393ede9-90e5-4040-933a-93dd7934ca71.jpg,골드박스,2025-04-27 08:13:56
"국내산 청양고추, 150g, 1개",1480,2280,35,https://www.coupang.com/vp/products/6201953316?itemId=6106220628&vendorItemId=73402571318&sourceType=CAMPAIGN&campaignId=82&categoryId=0,https://thumbnail10.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/4277012004459-c7710d73-f1c9-4fe3-bb5d-a9ca72f84383.jpg,골드박스,2025-04-27 08:13:56
"국내산 청상추, 200g, 1개",1300,2100,38,https://www.coupang.com/vp/products/1547900023?itemId=2649709157&vendorItemId=70640576460&sourceType=CAMPAIGN&campaignId=82&categoryId=0,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1874101060238-2d0121d6-56d7-44fa-a12a-49a5fe3b1949.jpg,골드박스,2025-04-27 08:13:56
"국내산 깐마늘, 80g, 1개",990,990,0,https://www.coupang.com/vp/products/7548941405?itemId=19861765205&vendorItemId=86962702565&sourceType=CAMPAIGN&campaignId=82&categoryId=0,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1245521295790002-ba376a2f-873c-467a-937e-2d49dbbb8273.jpg,골드박스,2025-04-27 08:13:56
"국내산 청상추, 150g, 1개",980,1570,37,https://www.coupang.com/vp/products/4792356808?itemId=6142183495&vendorItemId=73438425726&sourceType=CAMPAIGN&campaignId=82&categoryId=0,https://thumbnail6.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/75155458906547-1fd9a118-144d-4020-a8ef-27f1d3c904df.jpg,골드박스,2025-04-27 08:13:56
"친환경 국내산 팽이버섯, 300g(150gx2개입), 1개",1160,1160,0,https://www.coupang.com/vp/products/4665612599?itemId=19852973940&vendorItemId=86954124423&sourceType=CAMPAIGN&campaignId=82&categoryId=0,https://thumbnail7.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/5137944195095377-8673c12c-fe7f-4556-876a-53995242a294.jpg,골드박스,2025-04-27 08:13:56
"곰곰 우유식빵, 330g, 1개",1990,1990,0,https://www.coupang.com/vp/products/1956171516?itemId=3323940471&vendorItemId=71310799325&sourceType=CAMPAIGN&campaignId=82&categoryId=0,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/retail/images/1149783477606838-943ced40-b096-42ad-b4e7-8fea0ab0261c.jpg,골드박스,2025-04-27 08:13:56
"오뚜기 토마토 케챂, 300g, 1개",1300,2090,37,https://www.coupang.com/vp/products/35267?itemId=95696&vendorItemId=3000044027&sourceType=CAMPAIGN&campaignId=82&categoryId=0,https://thumbnail8.coupangcdn.com/thumbnails/remote/230x230ex/image/1025_amir_coupang_oct_80k/46e7/2ad6cb612a18fa9a325d14bfcb1d08943a5caac360e824d691273c27b6cc.jpg,골드박스,2025-04-27 08:13:56
